0.025881,-0.0011899,0.03571,-0.088029,0.0074306,-0.045697,0.0047541,0.036238,-0.00072651,-0.02082,0.035788,-0.050819,0.066753,-0.013294,0.010981,0.056131,-0.078668,-0.00045934,0.03797,-0.054103,-5.3871e-08,0.039965,-0.037688,0.062075,-0.077378,1.6564e-18,-0.066202,0.04474,-0.015209,-0.062777,-0.075857,0.09133,-6.879e-19,-0.10303,4.068e-18,-0.0011819,0.026518,0.083823,-0.011889,-0.073617,0.089489,-0.044839,0.1254,-0.017272,0.068892,-0.15914,0.058455,0.10458,-0.074656,0.034645,-0.016442,-0.060548,0.022055,0.12636,-0.11048,0.12323,-0.16035,-0.10199,1.9854e-18,0.017724,-0.060522,0.016012,0.12591,-0.074324,-4.3044e-19,-0.15059,0.077531,-0.12927,0.048256,0.14053,0.11757,0.076913,1.5495e-18,-0.023599,-0.12041,-0.14198,0.072895,0.10082,-2.1379e-18,-0.014104,-0.004683,-0.093976,-0.04478,-0.038121,-0.11633,0,-0.10616,1.9662e-18,0.21001,-0.059459,-0.045677,-0.084991,-0.11059,0.068106,0.089533,-9.8851e-19,0.045374,0.18085,-0.20101,-0.012735,-0.066211,-0.14153,0,-0.036686,2.8704e-18,0.099969,0.056139,0.061401,-0.10903,-0.15422,-4.3724e-18,-0.22123,-6.0018e-18,-0.13354,0.087234,1.2856e-18,0.12957,0.28942,0.21876,-0.12501,-0.1093,-0.18295,-2.2484e-18,-1.9754e-18,-0.35527,-0.061718,0.26685,0.38614,-2.0152e-19,0.31778,0.19541,-1,-1,-3.8654e-19,-1,-1,-1,9.715e-19,-1,-1
0.14009,0.0098497,0.17797,-0.32807,0.086573,-0.23634,-0.056766,0.1918,0.029393,-0.22093,0.17497,-0.23846,0.23616,-0.14344,-0.1306,0.28497,-0.34715,-0.11507,0.3411,-0.074155,-0.048671,0.23996,-0.36214,0.23919,-0.23941,0.28951,-0.29604,0.18375,-0.16562,-0.42718,0.057638,0.34793,-0.28418,-0.44267,0.10155,0.2838,0.065683,0.26623,0.19441,-0.56837,0.050067,-0.43203,0.44245,-0.44593,0.25798,-0.31359,-0.23364,0.44777,-0.24998,0.24665,0.24304,0.089383,0.040817,0.71577,0.21792,0.61254,-0.55778,-0.1974,0.034602,0.20832,0.024118,-0.4677,0.044485,-0.567,-0.50393,-0.15353,0.51091,-0.28921,-0.042679,0.51619,0.40251,0.087112,0.19534,0.51573,-0.15748,-0.35036,-0.33182,0.32184,-0.28473,-0.4242,-0.086516,-0.22429,-0.066056,0.1964,0.30886,0.30108,-0.1273,0.0077528,0.50984,0.3499,0.25849,-0.53936,-0.74276,-0.35724,-0.53368,0.21356,-0.26701,0.005307,-0.081911,-0.86462,-0.85002,-0.87006,0.50277,0.041222,-0.21133,-0.48235,-1,-0.63658,-0.84233,-1,0.080529,-0.48487,-0.0044574,-0.97953,0.38613,-0.13495,1,0.81388,0.66862,-1,-1,-0.86869,-0.54224,-0.40755,-0.99914,-0.65313,0.6456,0.73775,0.079945,0.72865,0.42654,0.87857,0.13043,0.00042948,0.13093,0.13144,0.21068,-0.00058528,0.15913,0.15974
0.29878,0.060151,0.32275,-0.6235,0.28033,-0.40978,-0.28372,0.38745,0.12283,-0.581,0.095185,-0.38703,0.44605,-0.39671,-0.56811,0.31677,-0.45856,-0.38859,0.5776,0.37961,-0.14653,0.52306,-0.76991,0.090719,0.22418,0.68231,-0.4313,0.42334,-0.44541,-0.16993,0.72788,0.16569,-0.75373,-0.54243,0.28857,0.77996,-0.45859,-0.037501,0.21034,-0.66283,-0.56386,-0.84623,0.22743,-0.80831,-0.59491,-0.14151,-0.75658,-0.012342,-0.5109,0.27204,1,0.24017,-0.18834,0.12458,0.85573,-0.16927,-0.46422,-0.15834,0.14913,0.40111,0.93059,-0.13275,-0.62209,-0.57644,-0.17489,0.75576,0.45436,-0.054881,-0.76386,0.44843,0.45995,-0.80661,-0.0026798,0.65565,0.20745,0.69173,-0.29963,-0.0033279,-0.27367,-0.73207,0.16298,0.44505,0.51862,0.4676,0.74184,-0.056403,0.48672,0.04048,0.30374,0.15849,0.57652,-0.24525,-0.38316,-0.44112,-0.63086,-0.12221,-0.12555,0.095789,-0.10115,-0.11968,-0.15667,-0.23594,-0.013347,-0.010219,0.011877,0.36789,0.9239,0.55901,0.087828,0.55274,-0.083485,-0.42947,-0.0054368,0.10852,-0.40621,0.010461,-0.42881,-0.37638,-0.16357,0.59161,0.69394,0.59904,0.44805,0.40545,0.52285,0.63174,-0.41463,-0.6167,-0.10582,-0.54728,-0.35701,-0.014802,-0.033881,-0.00064849,-0.034557,-0.035245,-0.0030687,0.00091545,-0.046491,-0.047412
0.38844,0.14556,0.29708,-0.75218,0.49293,-0.29404,-0.54517,0.46927,0.22663,-0.6652,-0.34719,-0.30373,0.53335,-0.55668,-0.77275,-0.21091,-0.17746,-0.5493,-0.011382,0.85466,-0.19612,0.6153,-0.62885,-0.33022,0.93868,0.046523,-0.2727,0.43048,-0.60335,1,0.37139,-0.37128,-0.58127,-0.14,0.34048,0.25267,-1,0.027742,-0.58037,0.19189,-0.65471,-0.57335,-0.32828,0.44809,-1,-0.73799,-0.14676,-0.62626,-0.47974,0.24146,0.33576,-0.35363,0.71129,-1,-0.1178,-0.77111,-0.33385,-0.046785,0.2187,0.19423,-0.23059,1.3447,-0.51778,0.15301,0.64151,-0.12606,0.3411,0.085322,-0.2218,-0.024603,0.065761,0.24215,-0.87964,-0.49517,0.32636,-0.38368,0.64842,0.079328,-0.14316,0.16026,0.25087,-0.052747,0.12105,-1,-0.21297,-0.26102,-0.60937,-0.057062,-0.053963,-0.19452,-0.88713,0.089166,0.12542,0.26252,0.79402,0.35725,0.68027,0.055743,0.020998,0.66362,0.4325,0.43666,-0.14476,-0.44378,0.051578,-0.12145,-0.73887,-0.39446,0.30829,-0.43362,0.0061564,0.89211,0.16377,0.31062,0.60938,0.14953,0.021543,-0.057652,-0.19339,-0.27001,-0.41793,-0.43864,-0.32504,-0.40632,-0.14868,-0.6576,0.25451,0.21236,0.15193,0.41006,0.31595,0.87048,0.011922,0.0012317,0.013159,0.014415,0.061227,-0.0017494,0.018337,0.020079
0.39499,0.23968,0.11828,-0.77013,0.62413,0.054283,-0.63588,0.46761,0.29603,-0.29322,-0.7559,-0.10673,0.54457,-0.58663,-0.33143,-0.76803,0.154,-0.51718,-0.85148,0.46954,-0.23999,0.54578,-0.20358,-0.54458,0.4744,-1,-0.07607,0.2514,-0.63671,0.77845,-1,-0.53126,-0.089986,0.17389,0.33915,-0.32837,-0.33466,0.99789,-0.53887,0.61144,-0.18539,-0.15252,-0.50566,0.72156,0.66925,-0.67454,0.34324,-0.33478,-0.42152,0.70353,-0.72451,0.23669,0.88239,0.25879,-0.43966,-0.086185,-0.24935,0.4091,0.23976,0.24977,-1,-0.83963,-0.13373,0.34382,0.0077137,-0.33495,0.36714,0.33911,-0.18702,-0.016131,0.22062,0.66012,0.82583,-0.073978,0.46091,-0.26096,-0.16383,-0.25275,-0.16945,-0.16674,-0.18689,0.30239,-0.88401,0.58122,-0.21179,0.38832,0.25827,0.028743,-0.055617,0.73235,0.48022,0.11442,0.11625,0.53893,-0.26229,-0.11661,-1,-0.11064,0.13814,-0.29981,-0.24364,-0.17106,0.079662,1,0.02486,-0.071921,0.3185,0.21525,-0.41229,0.40114,0.17106,-0.78345,-0.51667,-0.18904,-0.81156,-0.28068,0.17111,-0.049018,0.37718,0.086517,0.14312,0.38285,0.15969,0.36212,-0.12255,0.69045,-0.17533,-0.20718,-0.21809,-0.31054,-0.30131,0.66777,-0.0031417,-0.0025968,-0.0057243,-0.0083488,0.039251,0.0036786,-0.0081104,-0.011765
0.33974,0.31311,-0.11828,-0.77013,0.62413,0.42255,-0.47827,0.43622,0.3406,0.29322,-0.7559,0.10673,0.54457,-0.58663,0.42173,-0.7224,0.39355,-0.36921,-0.85148,-0.46954,-0.34119,0.48894,0.20358,-0.54458,-0.70951,-0.8495,0.07607,0.2514,-0.63671,-0.77845,-1,-0.43739,0.31468,0.25552,0.2828,0.38308,0.27032,1,0.53495,0.61144,0.18539,0.15252,-0.50566,-0.72156,0.66925,0.67454,0.47704,-0.048176,-0.42152,0.70353,0.040448,0.76112,-0.86549,0.31066,-0.43966,0.086185,0.2633,0.40027,0.12954,0.32107,1,-0.83963,0.13373,0.34382,0.078879,-0.32562,-0.36714,0.33911,-0.18702,0.016131,0.22062,-1,0.34316,-0.016891,-0.4665,-0.26096,0.16383,-0.29245,0.084065,0.22684,0.1062,-0.30239,0.88401,0.58122,-0.21179,-0.12405,-0.44956,-0.05352,0.032479,-0.73235,-0.48022,-0.11442,0.11625,-0.51545,-0.30586,-0.5858,0.8188,0.11064,0.13814,-0.29981,0.24364,-0.035031,-0.18542,-1,-0.06062,0.045998,0.3185,-0.21525,0.41229,-0.27222,-0.34069,0.32455,0.88057,-0.18904,0.81156,0.27028,-0.1871,-0.049018,-0.37718,-0.086517,0.14312,-0.41421,0.022484,-0.22417,0.30967,-0.69045,0.17533,-0.20718,0.3021,0.22963,0.30131,0.66777,-0.0031417,0.005742,0.0025576,0.0083488,0.039251,-0.0080847,0.0037347,0.011765
0.24749,0.3329,-0.29708,-0.75218,0.49293,0.5974,-0.16365,0.37143,0.36553,0.6652,-0.34719,0.30373,0.53335,-0.55668,0.79256,-0.11608,0.57063,-0.087181,-0.011382,-0.85466,-0.42339,0.48765,0.62885,-0.33022,-0.89719,0.2799,0.2727,0.43048,-0.60335,-1,0.37139,-0.077468,0.68536,0.36799,-0.010254,0.9464,-0.41009,0.030017,0.58025,0.19189,0.65471,0.57335,-0.32828,-0.44809,-1,0.73799,0.38587,0.51463,-0.47974,0.24146,0.20878,-0.44068,-0.76933,-0.95606,-0.1178,0.77111,0.33204,-0.05826,0.087511,0.27911,0.23059,1.3447,0.51778,0.15301,-0.58735,-0.28715,-0.3411,0.085322,-0.2218,0.024603,0.065761,0.26723,-0.87235,-0.45141,-0.38463,-0.38368,-0.64842,0.031765,0.16056,-0.28627,-0.081645,0.052747,-0.12105,-1,-0.21297,0.49734,0.4383,-0.05774,-0.053238,0.19452,0.88713,-0.089166,0.12542,-0.32713,0.76965,0.64174,-0.42257,-0.055743,0.020998,0.66362,-0.4325,0.13703,0.43915,0.44378,-0.099377,0.086795,-0.73887,0.39446,-0.30829,0.11017,0.41943,0.043818,-0.90596,0.31062,-0.60938,-0.040985,0.14541,-0.057652,0.19339,0.27001,-0.41793,0.52208,-0.15967,-0.02185,-0.43212,0.6576,-0.25451,0.21236,-0.40405,-0.16727,-0.31595,0.87048,0.011922,-0.013167,-0.0011417,-0.014415,0.061227,0.018325,-0.0018764,-0.020079
0.14058,0.27042,-0.32275,-0.6235,0.28033,0.48816,0.10057,0.24614,0.32345,0.581,0.095185,0.38703,0.44605,-0.39671,0.52572,0.38304,0.55275,0.23612,0.5776,-0.37961,-0.37043,0.3973,0.76991,0.090719,-0.046332,0.7167,0.4313,0.42334,-0.44541,0.16993,0.72788,0.4806,0.60382,0.46207,-0.40496,0.32729,-0.84352,-0.038326,-0.21019,-0.66283,0.56386,0.84623,0.22743,0.80831,-0.59491,0.14151,-0.47633,0.58793,-0.5109,0.27204,-0.58456,-0.84615,0.1954,0.11319,0.85573,0.16927,0.45849,-0.17424,0.30473,0.30045,-0.93059,-0.13275,0.62209,-0.57644,-0.025815,0.7753,-0.45436,-0.054881,-0.76386,-0.44843,0.45995,0.68231,0.43021,0.67614,-0.12547,0.69173,0.29963,-0.086834,0.25955,0.053639,0.74807,-0.44505,-0.51862,0.4676,0.74184,-0.47998,-0.098451,0.3058,0.019609,-0.15849,-0.57652,0.24525,-0.38316,0.49166,-0.59232,-0.1677,0.050765,-0.095789,-0.10115,-0.11968,0.15667,-0.14843,-0.18389,0.010219,0.35334,-0.10315,0.9239,-0.55901,-0.087828,-0.067565,-0.55491,-0.092568,0.41942,0.10852,0.40621,-0.39617,-0.16444,-0.37638,0.16357,-0.59161,0.69394,-0.71437,0.22196,0.37954,0.54195,-0.63174,0.41463,-0.6167,0.54291,0.12637,0.35701,-0.014802,-0.033881,0.034561,0.00041206,0.035245,-0.0030687,-0.046484,0.0012374,0.047412
0.048279,0.13187,-0.17797,-0.32807,0.086573,0.20423,0.13179,0.092272,0.1707,0.22093,0.17497,0.23846,0.23616,-0.14344,0.095243,0.29866,0.25829,0.25893,0.3411,0.074155,-0.17959,0.16642,0.36214,0.23919,0.30423,0.2204,0.29604,0.18375,-0.16562,0.42718,0.057638,0.4375,0.10198,0.25183,-0.37796,-0.11044,-0.26955,0.26547,-0.19545,-0.56837,-0.050067,0.43203,0.44245,0.44593,0.25798,0.31359,-0.49329,-0.1084,-0.24998,0.24665,-0.171,-0.19446,0.0017009,0.71693,0.21792,-0.61254,0.55065,-0.2165,0.17583,0.11696,-0.024118,-0.4677,-0.044485,-0.567,0.52648,-0.01846,-0.51091,-0.28921,-0.042679,-0.51619,0.40251,-0.17826,0.11818,0.49253,0.21954,-0.35036,0.33182,0.21939,0.36949,0.20445,0.38162,0.22429,0.066056,0.1964,0.30886,0.21498,-0.24626,0.50918,-0.027137,-0.3499,-0.25849,0.53936,-0.74276,0.40004,-0.50239,0.057753,0.337,-0.005307,-0.081911,-0.86462,0.85002,-0.098909,-1,-0.041222,-0.52416,-0.050807,-1,0.63658,0.84233,0.19017,0.98505,-0.10614,0.47313,-0.97953,-0.38613,0.96873,0.28243,0.81388,-0.66862,1,-1,1,-0.22057,-0.83389,-0.68483,0.65313,-0.6456,0.73775,-0.72512,-0.10735,-0.42654,0.87857,0.13043,-0.13093,0.00046627,-0.13144,0.21068,0.15912,-0.0016874,-0.15974
0.0060279,0.025198,-0.03571,-0.088029,0.0074306,0.028109,0.036341,0.01152,0.034366,0.02082,0.035788,0.050819,0.066753,-0.013294,-0.017677,0.054395,0.035624,0.070142,0.03797,0.054103,-0.034128,0.020795,0.037688,0.062075,0.074917,-0.01936,0.066202,0.04474,-0.015209,0.062777,-0.075857,0.082003,-0.040207,0.036512,-0.096344,-0.025983,0.005428,0.083869,0.01156,-0.073617,-0.089489,0.044839,0.1254,0.017272,0.068892,0.15914,-0.042642,-0.11196,-0.074656,0.034645,0.062403,-0.0064944,-0.014523,0.12744,-0.11048,-0.12323,0.15674,-0.10745,0.016167,0.0072656,0.060522,0.016012,-0.12591,-0.074324,0.038815,-0.1455,-0.077531,-0.12927,0.048256,-0.14053,0.11757,-0.064923,-0.041238,-0.038189,0.11661,-0.14198,-0.072895,0.095993,0.030822,0.0085282,0.01217,0.093976,0.04478,-0.038121,-0.11633,0.10085,0.033161,0.20952,-0.014364,0.059459,0.045677,0.084991,-0.11059,-0.07526,0.08361,0.021949,-0.039712,-0.18085,-0.20101,-0.012735,0.066211,-0.082529,-0.11498,0.036686,0.095009,-0.031096,0.056139,-0.061401,0.10903,0.041294,0.14859,-0.05041,0.21541,-0.13354,-0.087234,0.11842,0.052574,0.28942,-0.21876,0.12501,-0.1093,0.17242,0.061173,-0.33937,-0.10508,0.061718,-0.26685,0.38614,-0.31755,-0.011976,-0.19541,-1,-1,0.99998,-0.0068413,1,-1,-0.99998,0.0069261,1
